"","CodCliente","NivelRisco","servidorCFTV","tipoPessoa","Estado","Cidade","Bairro","DataHora","CodigoEvento","hora","difTempo","CodClienteNorm","PredicaoModelo2"
"537",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:54:50,"E131","5","[-1,10]",0.374362158365209,"0"
"538",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:54:58,"E131","5","[-1,10]",0.374362158365209,"0"
"539",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:55:32,"E131","5","(10,100]",0.374362158365209,"0"
"540",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:55:38,"E131","5","[-1,10]",0.374362158365209,"0"
"541",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:57:28,"E131","5","(100,1e+03]",0.374362158365209,"0"
"542",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:57:42,"E131","5","(10,100]",0.374362158365209,"0"
"543",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:57:53,"E131","5","(10,100]",0.374362158365209,"0"
"544",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:58:04,"E131","5","(10,100]",0.374362158365209,"0"
"545",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:58:15,"E131","5","(10,100]",0.374362158365209,"0"
"546",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 05:58:20,"E131","5","[-1,10]",0.374362158365209,"0"
"547",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:00:04,"E131","6","(100,1e+03]",0.374362158365209,"0"
"548",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:00:15,"E131","6","(10,100]",0.374362158365209,"0"
"549",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:00:27,"E131","6","(10,100]",0.374362158365209,"0"
"550",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:00:38,"E131","6","(10,100]",0.374362158365209,"0"
"551",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:00:49,"E131","6","(10,100]",0.374362158365209,"0"
"552",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:01:01,"E131","6","(10,100]",0.374362158365209,"0"
"553",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:01:11,"E131","6","(10,100]",0.374362158365209,"0"
"554",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:01:22,"E131","6","(10,100]",0.374362158365209,"0"
"555",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:01:30,"E131","6","[-1,10]",0.374362158365209,"0"
"556",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:01:41,"E131","6","(10,100]",0.374362158365209,"0"
"557",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:01:47,"E131","6","[-1,10]",0.374362158365209,"0"
"558",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:01:55,"E131","6","[-1,10]",0.374362158365209,"0"
"559",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:02:06,"E131","6","(10,100]",0.374362158365209,"0"
"560",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:02:17,"E131","6","(10,100]",0.374362158365209,"0"
"561",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:02:28,"E131","6","(10,100]",0.374362158365209,"0"
"562",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:02:39,"E131","6","(10,100]",0.374362158365209,"0"
"563",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:07:41,"E131","6","(100,1e+03]",0.374362158365209,"0"
"564",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:07:52,"E131","6","(10,100]",0.374362158365209,"0"
"565",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:08:03,"E131","6","(10,100]",0.374362158365209,"0"
"566",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:08:14,"E131","6","(10,100]",0.374362158365209,"0"
"567",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:08:25,"E131","6","(10,100]",0.374362158365209,"0"
"568",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:08:36,"E131","6","(10,100]",0.374362158365209,"0"
"569",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:08:48,"E131","6","(10,100]",0.374362158365209,"0"
"570",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:08:58,"E131","6","[-1,10]",0.374362158365209,"0"
"571",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:09:06,"E131","6","[-1,10]",0.374362158365209,"0"
"572",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:09:42,"E131","6","(10,100]",0.374362158365209,"0"
"573",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:09:53,"E131","6","(10,100]",0.374362158365209,"0"
"574",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:10:05,"E131","6","(10,100]",0.374362158365209,"0"
"575",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:10:16,"E131","6","(10,100]",0.374362158365209,"0"
"576",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:10:27,"E131","6","(10,100]",0.374362158365209,"0"
"577",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:10:38,"E131","6","(10,100]",0.374362158365209,"0"
"578",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:11:06,"E131","6","(10,100]",0.374362158365209,"0"
"579",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:11:20,"E131","6","(10,100]",0.374362158365209,"0"
"580",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:12:17,"E131","6","(10,100]",0.374362158365209,"0"
"581",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:13:25,"E131","6","(10,100]",0.374362158365209,"0"
"582",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:13:31,"E131","6","[-1,10]",0.374362158365209,"0"
"583",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:13:42,"E131","6","(10,100]",0.374362158365209,"0"
"584",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:13:53,"E131","6","(10,100]",0.374362158365209,"0"
"585",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:14:07,"E131","6","(10,100]",0.374362158365209,"0"
"586",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:14:41,"E131","6","(10,100]",0.374362158365209,"0"
"587",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:14:52,"E131","6","(10,100]",0.374362158365209,"0"
"588",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:15:03,"E131","6","(10,100]",0.374362158365209,"0"
"589",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:15:14,"E131","6","(10,100]",0.374362158365209,"0"
"590",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:15:25,"E131","6","(10,100]",0.374362158365209,"0"
"591",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:15:39,"E131","6","(10,100]",0.374362158365209,"0"
"592",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:15:53,"E131","6","(10,100]",0.374362158365209,"0"
"593",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:16:31,"E131","6","(10,100]",0.374362158365209,"0"
"594",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:16:42,"E131","6","(10,100]",0.374362158365209,"0"
"595",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:16:53,"E131","6","(10,100]",0.374362158365209,"0"
"596",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:17:01,"E131","6","[-1,10]",0.374362158365209,"0"
"597",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:17:12,"E131","6","(10,100]",0.374362158365209,"0"
"598",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:17:23,"E131","6","(10,100]",0.374362158365209,"0"
"599",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:17:54,"E131","6","(10,100]",0.374362158365209,"0"
"600",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:18:05,"E131","6","(10,100]",0.374362158365209,"0"
"601",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:18:17,"E131","6","(10,100]",0.374362158365209,"0"
"602",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:18:45,"E131","6","(10,100]",0.374362158365209,"0"
"603",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:19:22,"E131","6","(10,100]",0.374362158365209,"0"
"604",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:19:30,"E131","6","[-1,10]",0.374362158365209,"0"
"605",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:19:41,"E131","6","(10,100]",0.374362158365209,"0"
"606",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:19:55,"E131","6","(10,100]",0.374362158365209,"0"
"607",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:20:20,"E131","6","(10,100]",0.374362158365209,"0"
"608",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:21:20,"E131","6","(10,100]",0.374362158365209,"0"
"609",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:21:31,"E131","6","(10,100]",0.374362158365209,"0"
"610",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:21:42,"E131","6","(10,100]",0.374362158365209,"0"
"611",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:23:07,"E131","6","(10,100]",0.374362158365209,"0"
"612",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:23:19,"E131","6","(10,100]",0.374362158365209,"0"
"613",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:23:27,"E131","6","[-1,10]",0.374362158365209,"0"
"614",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:24:11,"E131","6","(10,100]",0.374362158365209,"0"
"615",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:24:52,"E131","6","(10,100]",0.374362158365209,"0"
"616",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:25:03,"E131","6","(10,100]",0.374362158365209,"0"
"617",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:25:52,"E131","6","(10,100]",0.374362158365209,"0"
"618",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:26:03,"E131","6","(10,100]",0.374362158365209,"0"
"619",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:28:01,"E131","6","(100,1e+03]",0.374362158365209,"0"
"620",11767,"4","0","0","SP","IBATE","DISTRITO INDUSTRIAL",2019-01-05 06:29:04,"E131","6","(10,100]",0.374362158365209,"0"
"621",11768,"3","0","1","SP","SAO CARLOS","CENTRO",2019-01-05 08:24:02,"E130","8","[-1,10]",0.375202381276537,"0"
"622",11768,"3","0","1","SP","SAO CARLOS","CENTRO",2019-01-05 08:24:13,"E130","8","(10,100]",0.375202381276537,"0"
"623",11773,"4","0","1","SP","SAO CARLOS","PLANALTO PARAISO",2019-01-05 01:21:04,"E123","1","[-1,10]",0.379403495833179,"0"
"624",11776,"4","0","1","SP","SAO CARLOS","JARDIM PAULISTA",2019-01-05 08:27:18,"E122","8","[-1,10]",0.381924164567163,"0"
"625",11782,"3","0","0","SP","SAO CARLOS","JARDIM SAO PAULO",2019-01-04 09:20:05,"E122","9","[-1,10]",0.386965502035133,"0"
"626",11792,"4","0","0","SP","SAO CARLOS","CENTRO",2019-01-04 13:07:06,"E122","13","[-1,10]",0.395367731148415,"0"
"627",11801,"4","0","1","SP","SAO CARLOS","JARDIM SAO JOAO BATISTA",2019-01-04 21:27:23,"E122","21","[-1,10]",0.402929737350369,"0"
"628",11805,"5","0","0","SP","IBATE","CENTRO",2019-01-04 00:34:16,"E130","0","[-1,10]",0.406290628995682,"0"
"629",11805,"5","0","0","SP","IBATE","CENTRO",2019-01-04 00:34:42,"E130","0","(10,100]",0.406290628995682,"0"
"630",11805,"5","0","0","SP","IBATE","CENTRO",2019-01-04 00:34:49,"E130","0","[-1,10]",0.406290628995682,"0"
"631",11805,"5","0","0","SP","IBATE","CENTRO",2019-01-04 00:49:24,"E130","0","(100,1e+03]",0.406290628995682,"0"
"632",11814,"3","0","1","SP","SAO CARLOS","JARDIM MACARENGO",2019-01-04 06:31:08,"E131","6","[-1,10]",0.413852635197636,"0"
"633",11818,"3","0","0","SP","SAO CARLOS","JARDIM ALVORADA",2019-01-05 00:49:44,"E301","0","[-1,10]",0.417213526842949,"0"
"634",11821,"3","0","1","SP","SAO CARLOS","PLANALTO PARAISO",2019-01-05 00:18:17,"E301","0","[-1,10]",0.419734195576934,"0"
"635",11821,"3","0","1","SP","SAO CARLOS","PLANALTO PARAISO",2019-01-05 00:32:46,"E301","0","(100,1e+03]",0.419734195576934,"0"
"636",11821,"3","0","1","SP","SAO CARLOS","PLANALTO PARAISO",2019-01-05 00:41:27,"E301","0","(100,1e+03]",0.419734195576934,"0"
"637",11821,"3","0","1","SP","SAO CARLOS","PLANALTO PARAISO",2019-01-05 00:49:16,"E301","0","(100,1e+03]",0.419734195576934,"0"
"638",11823,"4","0","1","SP","SAO CARLOS","PLANALTO PARAISO",2019-01-05 00:24:54,"E301","0","[-1,10]",0.421414641399591,"0"
"639",11832,"4","0","0","SP","IBATE","CENTRO",2019-01-04 07:51:41,"E134","7","[-1,10]",0.428976647601545,"0"
"640",11833,"3","0","0","SP","SAO CARLOS","JARDIM SAO PAULO",2019-01-05 10:52:11,"E301","10","[-1,10]",0.429816870512873,"0"
"641",11838,"4","0","0","SP","SAO CARLOS","VILA ALPES",2019-01-03 21:25:04,"E131","21","[-1,10]",0.434017985069514,"0"
"642",11838,"4","0","0","SP","SAO CARLOS","VILA ALPES",2019-01-04 01:11:09,"E123","1","(1e+04,2.1e+05]",0.434017985069514,"0"
"643",11838,"4","0","0","SP","SAO CARLOS","VILA ALPES",2019-01-04 08:48:40,"E123","8","(1e+04,2.1e+05]",0.434017985069514,"0"
"644",11838,"4","0","0","SP","SAO CARLOS","VILA ALPES",2019-01-04 16:01:50,"E123","16","(1e+04,2.1e+05]",0.434017985069514,"0"
"645",11838,"4","0","0","SP","SAO CARLOS","VILA ALPES",2019-01-04 16:03:57,"E123","16","(100,1e+03]",0.434017985069514,"0"
"646",11838,"4","0","0","SP","SAO CARLOS","VILA ALPES",2019-01-04 16:09:01,"E123","16","(100,1e+03]",0.434017985069514,"0"
"647",11838,"4","0","0","SP","SAO CARLOS","VILA ALPES",2019-01-04 18:41:23,"E123","18","(1e+03,1e+04]",0.434017985069514,"0"
"648",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:25,"E130","2","[-1,10]",0.437378876714827,"0"
"649",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:26,"E130","2","[-1,10]",0.437378876714827,"0"
"650",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:26,"E130","2","[-1,10]",0.437378876714827,"0"
"651",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:27,"E130","2","[-1,10]",0.437378876714827,"0"
"652",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:27,"E130","2","[-1,10]",0.437378876714827,"0"
"653",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:28,"E130","2","[-1,10]",0.437378876714827,"0"
"654",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:28,"E130","2","[-1,10]",0.437378876714827,"0"
"655",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:29,"E130","2","[-1,10]",0.437378876714827,"0"
"656",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:29,"E130","2","[-1,10]",0.437378876714827,"0"
"657",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:30,"E130","2","[-1,10]",0.437378876714827,"0"
"658",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:30,"E130","2","[-1,10]",0.437378876714827,"0"
"659",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:31,"E301","2","[-1,10]",0.437378876714827,"0"
"660",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 02:47:35,"E625","2","[-1,10]",0.437378876714827,"0"
"661",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 10:41:45,"E130","10","(1e+04,2.1e+05]",0.437378876714827,"0"
"662",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 10:55:59,"E130","10","(100,1e+03]",0.437378876714827,"0"
"663",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 11:28:43,"E130","11","(1e+03,1e+04]",0.437378876714827,"0"
"664",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 11:30:15,"E130","11","(10,100]",0.437378876714827,"0"
"665",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:01:45,"E130","12","(1e+03,1e+04]",0.437378876714827,"0"
"666",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:10:30,"E130","12","(100,1e+03]",0.437378876714827,"0"
"667",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:14:10,"E130","12","(100,1e+03]",0.437378876714827,"0"
"668",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:15:31,"E130","12","(10,100]",0.437378876714827,"0"
"669",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:15:32,"E130","12","[-1,10]",0.437378876714827,"0"
"670",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:22:44,"E130","12","(100,1e+03]",0.437378876714827,"0"
"671",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:24:51,"E130","12","(100,1e+03]",0.437378876714827,"0"
"672",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:24:51,"E130","12","[-1,10]",0.437378876714827,"0"
"673",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:31:53,"E130","12","(100,1e+03]",0.437378876714827,"0"
"674",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:32:21,"E130","12","(10,100]",0.437378876714827,"0"
"675",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:33:40,"E130","12","(10,100]",0.437378876714827,"0"
"676",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:33:41,"E130","12","[-1,10]",0.437378876714827,"0"
"677",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:35:45,"E130","12","(100,1e+03]",0.437378876714827,"0"
"678",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:46:01,"E130","12","(100,1e+03]",0.437378876714827,"0"
"679",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:46:26,"E130","12","(10,100]",0.437378876714827,"0"
"680",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:47:26,"E130","12","(10,100]",0.437378876714827,"0"
"681",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:47:27,"E130","12","[-1,10]",0.437378876714827,"0"
"682",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:51:44,"E130","12","(100,1e+03]",0.437378876714827,"0"
"683",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:51:44,"E130","12","[-1,10]",0.437378876714827,"0"
"684",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:52:06,"E130","12","(10,100]",0.437378876714827,"0"
"685",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:52:06,"E130","12","[-1,10]",0.437378876714827,"0"
"686",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 12:58:56,"E130","12","(100,1e+03]",0.437378876714827,"0"
"687",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:01:08,"E130","13","(100,1e+03]",0.437378876714827,"0"
"688",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:04:24,"E130","13","(100,1e+03]",0.437378876714827,"0"
"689",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:04:25,"E130","13","[-1,10]",0.437378876714827,"0"
"690",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:06:17,"E130","13","(100,1e+03]",0.437378876714827,"0"
"691",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:06:18,"E130","13","[-1,10]",0.437378876714827,"0"
"692",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:10:58,"E130","13","(100,1e+03]",0.437378876714827,"0"
"693",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:10:59,"E130","13","[-1,10]",0.437378876714827,"0"
"694",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:11:07,"E130","13","[-1,10]",0.437378876714827,"0"
"695",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:11:08,"E130","13","[-1,10]",0.437378876714827,"0"
"696",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:11:17,"E130","13","[-1,10]",0.437378876714827,"0"
"697",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:11:17,"E130","13","[-1,10]",0.437378876714827,"0"
"698",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:11:36,"E130","13","(10,100]",0.437378876714827,"0"
"699",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:12:13,"E130","13","(10,100]",0.437378876714827,"0"
"700",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:12:18,"E130","13","[-1,10]",0.437378876714827,"0"
"701",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:12:41,"E130","13","(10,100]",0.437378876714827,"0"
"702",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:13:07,"E130","13","(10,100]",0.437378876714827,"0"
"703",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:15:55,"E130","13","(100,1e+03]",0.437378876714827,"0"
"704",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:15:57,"E130","13","[-1,10]",0.437378876714827,"0"
"705",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:16:24,"E130","13","(10,100]",0.437378876714827,"0"
"706",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:17:36,"E130","13","(10,100]",0.437378876714827,"0"
"707",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:17:36,"E130","13","[-1,10]",0.437378876714827,"0"
"708",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:19:19,"E130","13","(100,1e+03]",0.437378876714827,"0"
"709",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:19:20,"E130","13","[-1,10]",0.437378876714827,"0"
"710",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:19:27,"E130","13","[-1,10]",0.437378876714827,"0"
"711",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:19:28,"E130","13","[-1,10]",0.437378876714827,"0"
"712",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:19:31,"E130","13","[-1,10]",0.437378876714827,"0"
"713",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:19:44,"E130","13","(10,100]",0.437378876714827,"0"
"714",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:19:45,"E130","13","[-1,10]",0.437378876714827,"0"
"715",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:19:58,"E130","13","(10,100]",0.437378876714827,"0"
"716",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:20:01,"E130","13","[-1,10]",0.437378876714827,"0"
"717",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:21:15,"E130","13","(10,100]",0.437378876714827,"0"
"718",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:21:17,"E130","13","[-1,10]",0.437378876714827,"0"
"719",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:23:41,"E130","13","(100,1e+03]",0.437378876714827,"0"
"720",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:23:41,"E130","13","[-1,10]",0.437378876714827,"0"
"721",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:31:34,"E130","13","(100,1e+03]",0.437378876714827,"0"
"722",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:32:27,"E130","13","(10,100]",0.437378876714827,"0"
"723",11842,"4","0","0","SP","SAO CARLOS","VILA LUTFALLA",2019-01-05 13:35:34,"E130","13","(100,1e+03]",0.437378876714827,"0"
